album_title,album_release_date,track_genre_top,track_listens
[EPV_101] daybreak,2012-04-01 00:00:00,Electronic,1327
[EPV_101] daybreak,2012-04-01 00:00:00,Electronic,1581
En Beta 0.1,2012-01-03 00:00:00,International,29603
En Beta 0.1,2012-01-03 00:00:00,International,31062
En Beta 0.1,2012-01-03 00:00:00,International,37018
En Beta 0.1,2012-01-03 00:00:00,International,54331
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,17596
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,16358
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,12226
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,12876
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,13901
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,12429
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,12274
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,100449
"Heavy, Crazy, Serious",2012-03-19 00:00:00,Hip-Hop,14188
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,1257
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,182
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,164
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,146
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,146
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,135
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,172
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,203
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,132
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,208
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,176
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,179
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,148
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,149
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,409
Live at WFMU on Distort Jersey City May 10th 2012,2012-05-10 00:00:00,Rock,1659
Live at WFMU on Irene Trudel's Show May 7th 2012,2012-05-07 00:00:00,Experimental,779
Live at WFMU on Irene Trudel's Show May 7th 2012,2012-05-07 00:00:00,Experimental,204
Live at WFMU on Irene Trudel's Show May 7th 2012,2012-05-07 00:00:00,Experimental,222
Live at WFMU on Irene Trudel's Show May 7th 2012,2012-05-07 00:00:00,Experimental,343
Live at WFMU on Irene Trudel's Show May 7th 2012,2012-05-07 00:00:00,Experimental,323
Labasheeda Live at Beginner,2011-04-05 00:00:00,Rock,581
Labasheeda Live at Beginner,2011-04-05 00:00:00,Rock,307
Labasheeda Live at Beginner,2011-04-05 00:00:00,Rock,1000
Labasheeda Live at Beginner,2011-04-05 00:00:00,Rock,2487
Labasheeda Live at Beginner,2011-04-05 00:00:00,Rock,888
Labasheeda Live at Beginner,2011-04-05 00:00:00,Rock,1150
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,912
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,329
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,266
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,423
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,231
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,1770
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,483
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,452
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,678
Emmanuelle Goes To Bangkok,1990-05-14 00:00:00,Rock,839
ley en das,2012-05-01 00:00:00,Experimental,495
ley en das,2012-05-01 00:00:00,Experimental,110
ley en das,2012-05-01 00:00:00,Experimental,89
ley en das,2012-05-01 00:00:00,Experimental,123
ley en das,2012-05-01 00:00:00,Experimental,133
ley en das,2012-05-01 00:00:00,Experimental,230
OW POW HERO HOUR,2012-03-26 00:00:00,Pop,3235
Jenny Mayhem EP,2011-10-16 00:00:00,Pop,1810
Live at WFMU on Daniel Blumin's Show May 12th 2012,2012-05-12 00:00:00,Electronic,1029
Live at WFMU on Daniel Blumin's Show May 12th 2012,2012-05-12 00:00:00,Electronic,205
Live at WFMU on Daniel Blumin's Show May 12th 2012,2012-05-12 00:00:00,Electronic,188
Live at WFMU on Daniel Blumin's Show May 12th 2012,2012-05-12 00:00:00,Electronic,371
Live at WFMU on Daniel Blumin's Show May 12th 2012,2012-05-12 00:00:00,Electronic,354
Live at WFMU on Daniel Blumin's Show May 12th 2012,2012-05-12 00:00:00,Electronic,384
Rockin On The Portoman,2012-05-16 00:00:00,Pop,276
Rockin On The Portoman,2012-05-16 00:00:00,Pop,149
Rockin On The Portoman,2012-05-16 00:00:00,Pop,940
Rockin On The Portoman,2012-05-16 00:00:00,Pop,234
Rockin On The Portoman,2012-05-16 00:00:00,Pop,418
Rockin On The Portoman,2012-05-16 00:00:00,Pop,245
Rockin On The Portoman,2012-05-16 00:00:00,Pop,306
Rockin On The Portoman,2012-05-16 00:00:00,Pop,273
Rockin On The Portoman,2012-05-16 00:00:00,Pop,631
Rockin On The Portoman,2012-05-16 00:00:00,Pop,666
Live at WFMU on the Long Rally May 11th 2012,2012-05-11 00:00:00,Experimental,709
Live at WFMU on Shrunken Planet with Jeffrey Davison May 5th 2012,2012-05-05 00:00:00,Folk,433
Live at WFMU on Shrunken Planet with Jeffrey Davison May 5th 2012,2012-05-05 00:00:00,Folk,335
Live at WFMU on Shrunken Planet with Jeffrey Davison May 5th 2012,2012-05-05 00:00:00,Folk,476
Live at WFMU on Shrunken Planet with Jeffrey Davison May 5th 2012,2012-05-05 00:00:00,Folk,422
Live at WFMU on Shrunken Planet with Jeffrey Davison May 5th 2012,2012-05-05 00:00:00,Folk,572
=-=,2012-05-12 00:00:00,Experimental,1083
=-=,2012-05-12 00:00:00,Experimental,1287
9.21.11,2011-11-16 00:00:00,Experimental,1033
9.21.11,2011-11-16 00:00:00,Experimental,916
Digital Stimulation,1980-11-01 00:00:00,Rock,7650
Digital Stimulation,1980-11-01 00:00:00,Rock,9397
Shared Loneliness,2011-01-01 00:00:00,Electronic,1102
Shared Loneliness,2011-01-01 00:00:00,Electronic,993
Shared Loneliness,2011-01-01 00:00:00,Electronic,1023
Beats EP,2012-02-27 00:00:00,Hip-Hop,5099
Beats EP,2012-02-27 00:00:00,Hip-Hop,6033
Beats EP,2012-02-27 00:00:00,Hip-Hop,4800
Beats EP,2012-02-27 00:00:00,Hip-Hop,5151
Beats EP,2012-02-27 00:00:00,Hip-Hop,8712
Beats EP,2012-02-27 00:00:00,Hip-Hop,5280
Beats EP,2012-02-27 00:00:00,Hip-Hop,10848
Beats EP,2012-02-27 00:00:00,Hip-Hop,5655
Beats EP,2012-02-27 00:00:00,Hip-Hop,9110
"""How Much Land Does A Man Need?""",2011-12-12 00:00:00,Rock,699
"""How Much Land Does A Man Need?""",2011-12-12 00:00:00,Rock,547
"""How Much Land Does A Man Need?""",2011-12-12 00:00:00,Rock,382
"""How Much Land Does A Man Need?""",2011-12-12 00:00:00,Rock,491
"""How Much Land Does A Man Need?""",2011-12-12 00:00:00,Rock,768
Kicks / Moves,2012-05-19 00:00:00,Electronic,9794
Kicks / Moves,2012-05-19 00:00:00,Electronic,11039
Manifest,2011-11-01 00:00:00,Electronic,5293
Cycles Of Confusion,2012-05-26 00:00:00,Experimental,1465
"Under a Blue Grey Sky Live at Roulette, 2009",2012-05-21 00:00:00,Experimental,450
"Under a Blue Grey Sky Live at Roulette, 2009",2012-05-21 00:00:00,Experimental,73
"Under a Blue Grey Sky Live at Roulette, 2009",2012-05-21 00:00:00,Experimental,71
"Under a Blue Grey Sky Live at Roulette, 2009",2012-05-21 00:00:00,Experimental,78
"Under a Blue Grey Sky Live at Roulette, 2009",2012-05-21 00:00:00,Experimental,68
"Under a Blue Grey Sky Live at Roulette, 2009",2012-05-21 00:00:00,Experimental,80
"Under a Blue Grey Sky Live at Roulette, 2009",2012-05-21 00:00:00,Experimental,159
"Live at WFMU on The Cherry Blossom Clinic with Terre T May 19, 2012",2012-05-19 00:00:00,Rock,324
"Live at WFMU on The Cherry Blossom Clinic with Terre T May 19, 2012",2012-05-19 00:00:00,Rock,387
"Live at WFMU on The Cherry Blossom Clinic with Terre T May 19, 2012",2012-05-19 00:00:00,Rock,254
"Live at WFMU on The Cherry Blossom Clinic with Terre T May 19, 2012",2012-05-19 00:00:00,Rock,304
"Live at WFMU on The Cherry Blossom Clinic with Terre T May 19, 2012",2012-05-19 00:00:00,Rock,267
"Live at WFMU on The Cherry Blossom Clinic with Terre T May 19, 2012",2012-05-19 00:00:00,Rock,590
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,782
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,523
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,401
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,239
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,239
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,657
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,1481
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,946
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,353
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,317
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,665
Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,2012-05-17 00:00:00,Rock,700
=-=,2012-05-12 00:00:00,Experimental,13921
Live at WFMU on Brian Turner's Show May 22nd 2012,2012-05-22 00:00:00,Experimental,667
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,681
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,92
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,256
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,239
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,104
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,87
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,80
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,97
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,175
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,151
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,162
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,332
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,170
Live at WFMU on Three Chord Monte May 22nd 2012,2012-05-22 00:00:00,Rock,361
Live at WFMU on Talk's Cheap May 24th 2012,2012-05-24 00:00:00,Rock,576
Live at WFMU on Talk's Cheap May 24th 2012,2012-05-24 00:00:00,Rock,208
Live at WFMU on Talk's Cheap May 24th 2012,2012-05-24 00:00:00,Rock,226
Live at WFMU on Talk's Cheap May 24th 2012,2012-05-24 00:00:00,Rock,268
Live at WFMU on Talk's Cheap May 24th 2012,2012-05-24 00:00:00,Rock,501
Live at WFMU on Talk's Cheap May 24th 2012,2012-05-24 00:00:00,Rock,258
Live at WFMU on Talk's Cheap May 24th 2012,2012-05-24 00:00:00,Rock,410
Learning By Doing,2012-05-28 00:00:00,Electronic,1357
Learning By Doing,2012-05-28 00:00:00,Electronic,1268
Learning By Doing,2012-05-28 00:00:00,Electronic,1288
Learning By Doing,2012-05-28 00:00:00,Electronic,1089
Learning By Doing,2012-05-28 00:00:00,Electronic,1469
Learning By Doing,2012-05-28 00:00:00,Electronic,1037
Learning By Doing,2012-05-28 00:00:00,Electronic,1221
Learning By Doing,2012-05-28 00:00:00,Electronic,1767
Learning By Doing,2012-05-28 00:00:00,Electronic,2339
Trap D'Or,2012-05-28 00:00:00,Experimental,164
Trap D'Or,2012-05-28 00:00:00,Experimental,90
Trap D'Or,2012-05-28 00:00:00,Experimental,61
Trap D'Or,2012-05-28 00:00:00,Experimental,81
Trap D'Or,2012-05-28 00:00:00,Experimental,90
Trap D'Or,2012-05-28 00:00:00,Experimental,121
Trap D'Or,2012-05-28 00:00:00,Experimental,69
Trap D'Or,2012-05-28 00:00:00,Experimental,89
Trap D'Or,2012-05-28 00:00:00,Experimental,46
Trap D'Or,2012-05-28 00:00:00,Experimental,78
Trap D'Or,2012-05-28 00:00:00,Experimental,164
Trap D'Or,2012-05-28 00:00:00,Experimental,55
Trap D'Or,2012-05-28 00:00:00,Experimental,49
Trap D'Or,2012-05-28 00:00:00,Experimental,42
Trap D'Or,2012-05-28 00:00:00,Experimental,95
Trap D'Or,2012-05-28 00:00:00,Experimental,44
Trap D'Or,2012-05-28 00:00:00,Experimental,125
Trap D'Or,2012-05-28 00:00:00,Experimental,155
Trap D'Or,2012-05-28 00:00:00,Experimental,242
Trap D'Or,2012-05-28 00:00:00,Experimental,104
Trap D'Or,2012-05-28 00:00:00,Experimental,143
Trap D'Or,2012-05-28 00:00:00,Experimental,131
Trap D'Or,2012-05-28 00:00:00,Experimental,243
Trap D'Or,2012-05-28 00:00:00,Experimental,414
Trap D'Or,2012-05-28 00:00:00,Experimental,301
WHNZ:43:ZIRON,2012-05-29 00:00:00,Experimental,544
Colorful Lights,2012-05-29 00:00:00,Electronic,4599
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,428
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,193
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,310
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,363
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,145
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,109
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,194
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,193
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,126
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,104
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,64
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,63
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,118
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,137
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,71
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,83
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,91
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,372
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,152
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,65
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,116
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,58
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,433
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,136
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,68
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,244
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,92
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,116
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,77
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,113
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,90
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,306
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,169
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,118
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,80
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,96
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,60
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,89
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,318
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,77
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,67
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,92
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,241
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,367
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,66
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,160
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,368
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,67
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,128
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,74
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,77
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,103
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,109
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,100
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,114
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,43
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,84
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,66
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,146
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,137
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,160
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,65
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,210
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,315
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,253
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,1401
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,97
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,260
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,109
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,108
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,253
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,280
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,148
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,210
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,131
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,187
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,162
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,161
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,201
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,160
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,161
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,158
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,180
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,106
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,309
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,235
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,260
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,380
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,518
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,580
Classwar Karaoke - 0018 Survey,2012-05-31 00:00:00,Experimental,860
No Commercial Value,2012-05-03 00:00:00,Hip-Hop,4387
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2827
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1702
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1488
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1561
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1693
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1495
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1758
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1738
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1613
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1644
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2008
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1750
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1929
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2275
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,1905
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2096
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2412
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,15618
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2591
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2699
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2676
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,2871
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,3128
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,3310
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,3301
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,3875
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,4140
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,4417
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,4896
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,6239
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,6931
The Open Goldberg Variations,2012-05-29 00:00:00,Classical,11487
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Electronic,2181
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Hip-Hop,1107
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Pop,906
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Electronic,1404
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Electronic,514
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Electronic,556
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Electronic,2907
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Hip-Hop,6531
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Electronic,2094
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Electronic,1407
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Pop,1184
netBloc Vol. 38: Sojourn In A Sonic Odyssey,2012-05-25 00:00:00,Pop,1352
intro,2009-01-01 00:00:00,Electronic,19996
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,367
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,152
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,94
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,106
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,156
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,127
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,125
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,341
Live at WFMU on Three Chord Monte May 29th 2012,2012-05-29 00:00:00,Rock,219
999,2011-05-06 00:00:00,Rock,732
Bush of Thorns,2002-12-16 00:00:00,Folk,505
Bush of Thorns,2002-12-16 00:00:00,Folk,379
Bush of Thorns,2002-12-16 00:00:00,Folk,507
Bush of Thorns,2002-12-16 00:00:00,Folk,911
Oh! Belgium,2003-06-01 00:00:00,Rock,1254
Oh! Belgium,2003-06-01 00:00:00,Rock,752
Oh! Belgium,2003-06-01 00:00:00,Rock,704
Oh! Belgium,2003-06-01 00:00:00,Rock,1857
Luigi Russolo Tribute,2009-10-04 00:00:00,Experimental,411
Luigi Russolo Tribute,2009-10-04 00:00:00,Experimental,114
Luigi Russolo Tribute,2009-10-04 00:00:00,Experimental,135
Luigi Russolo Tribute,2009-10-04 00:00:00,Experimental,286
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,2410
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,270
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,326
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,368
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,448
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,244
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,447
Live at WFMU on Irwin's Show May 30th 2012,2012-05-30 00:00:00,Folk,663
LASERS EP,2012-06-04 00:00:00,Electronic,3216
LASERS EP,2012-06-04 00:00:00,Electronic,1785
LASERS EP,2012-06-04 00:00:00,Electronic,2212
LASERS EP,2012-06-04 00:00:00,Electronic,2507
LASERS EP,2012-06-04 00:00:00,Electronic,2586
LASERS EP,2012-06-04 00:00:00,Electronic,3241
LASERS EP,2012-06-04 00:00:00,Electronic,3405
LASERS EP,2012-06-04 00:00:00,Electronic,5110
LASERS EP,2012-06-04 00:00:00,Electronic,5060
LASERS EP,2012-06-04 00:00:00,Electronic,7009
LASERS EP,2012-06-04 00:00:00,Electronic,127734
Live at WFMU on the Cherry Blossom Clinic May 26th 2012,2012-05-26 00:00:00,Rock,597
Live at WFMU on the Cherry Blossom Clinic May 26th 2012,2012-05-26 00:00:00,Rock,173
Live at WFMU on the Cherry Blossom Clinic May 26th 2012,2012-05-26 00:00:00,Rock,357
Live at WFMU on the Cherry Blossom Clinic May 26th 2012,2012-05-26 00:00:00,Rock,140
Live at WFMU on the Cherry Blossom Clinic May 26th 2012,2012-05-26 00:00:00,Rock,205
